"imdb_id"	"title"	"tags"
"tt0126004"	"La rose de fer"	"insanity, cult, psychedelic, gothic"
"tt0113303"	"Hideaway"	"murder, paranormal, cult, horror, violence, insanity, sadist"
"tt0112346"	"The American President"	"dramatic, cult, cute, romantic"
"tt0100469"	"The Reflecting Skin"	"cult, psychedelic, murder"
"tt0119802"	"Snitch"	"revenge, murder"
"tt0363510"	"Chavez: Inside the Coup"	"inspiring"
"tt0103251"	"White Palace"	"paranormal, romantic"
"tt0047977"	"Davy Crockett: King of the Wild Frontier"	"historical"
"tt0215900"	"Khushboo"	"flashback"
"tt0279781"	"Sorority Boys"	"humor, prank"
"tt0019422"	"Steamboat Willie"	"revenge, psychedelic"
"tt0091428"	"Long zai jiang hu"	"revenge, cult, violence"
"tt0042206"	"Armored Car Robbery"	"revenge, violence"
"tt0280477"	"Better Luck Tomorrow"	"psychedelic, suspenseful, murder, flashback"
"tt0083111"	"Southern Comfort"	"tragedy, violence, humor"
"tt0120478"	"Star Kid"	"good versus evil, revenge, psychedelic, violence"
"tt0047189"	"Long John Silver"	"action"
"tt0047469"	"Senso"	"revenge, romantic, melodrama"
"tt0022235"	"L'opéra de quat'sous"	"satire"
"tt0492481"	"Puccini for Beginners"	"romantic"
"tt1988816"	"The Red House"	"murder"
"tt0020815"	"The Dawn Patrol"	"revenge"
"tt0040723"	"Raw Deal"	"violence, romantic"
"tt0069097"	"Play It Again, Sam"	"psychedelic, satire, romantic"
"tt0064704"	"Mumsy, Nanny, Sonny & Girly"	"insanity, cult, murder"
"tt0046095"	"The Moonlighter"	"revenge, violence"
"tt0058100"	"First Men in the Moon"	"flashback"
"tt0120461"	"Volcano"	"cult, comedy, psychedelic"
"tt2639254"	"A Little Chaos"	"flashback"
"tt0309698"	"Identity"	"dark, mystery, psychological, murder, comedy, violence, flashback, insanity, psychedelic, suspenseful"
"tt0281190"	"Shottas"	"violence"
"tt0032643"	"It All Came True"	"murder"
"tt0032427"	"Earthbound"	"murder"
"tt0034694"	"Edge of Darkness"	"romantic, murder"
"tt0318763"	"Timecop: The Berlin Decision"	"violence, alternate history, murder"
"tt1718714"	"A Night in the Woods"	"violence, dark"
"tt0217521"	"Great Stagecoach Robbery"	"murder"
"tt0101788"	"Dynasty: The Reunion"	"brainwashing, murder"
"tt0173102"	"Raju Ban Gaya Gentleman"	"romantic"
"tt0233979"	"Zapatlela"	"haunting"
"tt2275990"	"The Bletchley Circle"	"murder, historical fiction"
"tt0036656"	"The Bodyguard"	"psychedelic, comic"
"tt0061075"	"Ten Little Indians"	"murder"
"tt5071886"	"Kabali"	"revenge, murder, flashback"
"tt0079156"	"Il fiume del grande caimano"	"violence, murder"
"tt0131550"	"The Final Sacrifice"	"cult"
"tt0049662"	"Raw! Raw! Rooster!"	"psychedelic"
"tt0057334"	"Murder at the Gallop"	"mystery, murder"
"tt0087835"	"Oh, God! You Devil"	"comedy"
"tt1245666"	"The Postcard"	"romantic"
"tt0035605"	"Above Suspicion"	"revenge, murder"
"tt0055608"	"Voyage to the Bottom of the Sea"	"insanity, claustrophobic"
"tt1142798"	"The Family That Preys"	"cruelty"
"tt0033044"	"Shooting High"	"flashback"
"tt0447710"	"Torched"	"dark, cruelty, murder, violence, insanity, revenge, sadist"
"tt0088771"	"Barbarian Queen"	"violence, pornographic, cult, murder, sadist"
"tt0242998"	"Valentine"	"revenge, cruelty, murder, violence"
"tt1560970"	"Neds"	"violence"
"tt0050814"	"The Pajama Game"	"romantic"
"tt0037795"	"The House on 92nd Street"	"murder"
"tt2231554"	"Grave Encounters 2"	"insanity, dark, murder, haunting"
"tt0435988"	"La saga: Negocio de familia"	"romantic, revenge, murder, violence, historical fiction"
"tt0253514"	"Purana Mandir"	"revenge, romantic"
"tt0347369"	"Jiminy Glick in Lalawood"	"murder"
"tt0076257"	"The Kentucky Fried Movie"	"comedy, murder, cult, flashback, absurd, humor, satire"
"tt0182015"	"A Cosmic Christmas"	"psychedelic"
"tt0125439"	"Notting Hill"	"dramatic, romantic, comedy, psychedelic, entertaining"
"tt0026663"	"Mad Love"	"insanity, romantic, murder, sadist"
"tt0278343"	"Beauty and the Beast"	"fantasy"
"tt0109758"	"Exit to Eden"	"pornographic, romantic, comedy, sadist"
"tt0139769"	"Challenge of the GoBots"	"good versus evil, psychedelic"
"tt0126850"	"Cyberstalker"	"cult, sci-fi"
"tt0133930"	"Cudnovate zgode segrta Hlapica"	"good versus evil"
"tt0124937"	"Clutch Cargo"	"mystery"
"tt0104454"	"Howards End"	"romantic, boring, historical, melodrama"
"tt1890559"	"The Callback Queen"	"romantic, adult comedy"
"tt0069554"	"The Addams Family"	"psychedelic, horror"
"tt2283748"	"OMG: Oh My God!"	"satire"
"tt0046564"	"Young Bess"	"romantic, flashback"
"tt0090410"	"Crime Story"	"neo noir"
"tt0097731"	"Let It Ride"	"boring"
"tt2971572"	"Saints Row IV"	"satire"
"tt0076554"	"Poliziotto senza paura"	"violence, murder, romantic"
"tt0077413"	"Death on the Nile"	"mystery, murder"
"tt0252338"	"Command & Conquer: Red Alert 2"	"alternate reality, alternate history"
"tt0316732"	"Taxi"	"flashback"
"tt1977764"	"Dead or Alive Dimensions"	"violence"
"tt0030442"	"Merrily We Live"	"comedy"
"tt5662932"	"Raman Raghav 2.0"	"violence, murder"
"tt0040746"	"Rope"	"murder, cult, atmospheric, philosophical, suspenseful, storytelling"
"tt0060268"	"Cul-de-sac"	"cult, humor, neo noir, murder"
"tt0069525"	"You're Not Elected, Charlie Brown"	"psychedelic"
"tt0045752"	"The Farmer Takes a Wife"	"romantic"
"tt0100994"	"Young Guns II"	"cult, humor, comedy"
"tt0218127"	"Crossfire Trail"	"cult, murder, romantic"
"tt0496375"	"Prisoners of the Sun"	"paranormal"
"tt0095262"	"Kidô senshi Gandamu: Gyakushû no Shâ"	"sci-fi"
"tt0061199"	"Winnie the Pooh and the Honey Tree"	"psychedelic"
"tt0382067"	"Hare and Loathing in Las Vegas"	"psychedelic"
"tt0874917"	"Hybrid"	"flashback"
"tt0062301"	"The St. Valentine's Day Massacre"	"cult, suspenseful, neo noir, murder, historical"
"tt0022286"	"The Public Enemy"	"revenge, murder"
"tt0084667"	"Shakti"	"murder, flashback"
"tt2231253"	"Wild Card"	"comedy, suspenseful, neo noir, murder, violence, flashback, revenge, sadist"
"tt0093286"	"It's Alive III: Island of the Alive"	"cult, satire, violence"
"tt0046303"	"Shane"	"revenge, murder, violence, melodrama"
"tt0078879"	"Bloodline"	"murder"
"tt1225292"	"Insidious"	"violence, murder"
"tt1049400"	"Outrage"	"romantic, psychological, violence, queer"
"tt0114726"	"Trimurti"	"revenge, murder, romantic"
"tt0117476"	"Riders of the Purple Sage"	"revenge"
"tt0031235"	"Dodge City"	"murder"
"tt0074703"	"J.D.'s Revenge"	"revenge, murder, blaxploitation, melodrama"
"tt0160672"	"Joe the King"	"violence, autobiographical, romantic"
"tt0107222"	"Intent to Kill"	"cult, violence"
"tt0408191"	"The Sisterhood"	"paranormal"
"tt2357129"	"Jobs"	"inspiring, historical"
"tt0025747"	"The Scarlet Letter"	"historical fiction"
"tt0013520"	"Puss in Boots"	"fantasy"
"tt0038238"	"The Way to the Stars"	"romantic, storytelling, flashback"
"tt0035096"	"The Mummy's Tomb"	"revenge, murder, flashback"
"tt0096875"	"Catchfire"	"cult, murder"
"tt0068341"	"The Valachi Papers"	"neo noir, murder"
"tt0290572"	"Doom II: Hell on Earth"	"psychedelic, violence"
"tt0107977"	"Robin Hood: Men in Tights"	"comedy, cult, absurd, action, humor, comic, entertaining"
"tt0063456"	"Pretty Poison"	"cult, comedy, murder"
"tt0450392"	"Batman Begins"	"flashback"
"tt0114808"	"L'uomo delle stelle"	"insanity, romantic, avant garde, murder"
"tt0076881"	"Victor Frankenstein"	"murder"
"tt2385021"	"Borderlands 2"	"revenge, satire"
"tt0033660"	"The Ghost Train"	"comedy"
"tt1307873"	"The Big Bang"	"neo noir, flashback"
"tt0068235"	"Au Pair Girls"	"pornographic, adult comedy"
"tt0051301"	"Peter Gunn"	"neo noir"
"tt0071521"	"Freebie and the Bean"	"comedy, violence"
"tt0078950"	"The Champ"	"tragedy"
"tt0416315"	"Wolf Creek"	"cruelty, murder, sadist, violence, cult, atmospheric, insanity, suspenseful, storytelling, home movie"
"tt0308955"	"System Shock"	"sci-fi"
"tt0161292"	"Bleeder"	"revenge, murder, violence"
"tt0080801"	"The Gods Must Be Crazy"	"cult"
"tt1610452"	"Band Baaja Baaraat"	"comedy, romantic, feel-good"
"tt0248012"	"Fiza"	"brainwashing, violence, murder, romantic"
"tt0250687"	"Rat Race"	"comedy, humor, entertaining"
"tt2180571"	"Stranger Within"	"psychological"
"tt0028683"	"Camille"	"tragedy, melodrama, historical fiction"
"tt0070130"	"La grande bouffe"	"psychedelic, satire"
"tt0069007"	"The Nightcomers"	"gothic, murder, haunting"
"tt0036793"	"English Without Tears"	"romantic"
"tt0090865"	"Combat High"	"prank"
"tt0380096"	"Chocolate com Pimenta"	"romantic"
"tt3829170"	"Dragonheart 3: The Sorcerer's Curse"	"good versus evil"
"tt0259416"	"Malliswari"	"romantic"
"tt0280486"	"Bad Company"	"murder"
"tt0105179"	"Prom Night IV: Deliver Us from Evil"	"murder"
"tt0137201"	"Rudolph the Red-Nosed Reindeer: The Movie"	"psychedelic, fantasy, flashback"
"tt0057212"	"Jûsan-nin no shikaku"	"violence"
"tt0240402"	"The Center of the World"	"sadist, violence, pornographic, storytelling, flashback"
"tt0054357"	"Swiss Family Robinson"	"action"
"tt0310419"	"O Beijo do Vampiro"	"good versus evil"
"tt0093877"	"Roman Holiday"	"romantic"
"tt0221073"	"Chopper"	"cult, comedy, cruelty, murder, violence"
"tt0103369"	"Bishôjo senshi Sêrâ Mûn"	"romantic"
"tt0085178"	"Ardh Satya"	"cult, murder, flashback"
"tt4216984"	"The Wolf Man"	"haunting"
"tt0098825"	"House of Cards"	"murder"
"tt0003489"	"Gli ultimi giorni di Pompei"	"romantic, murder"
"tt0125980"	"Passion in the Desert"	"tragedy, violence, murder, flashback"
"tt0036625"	"Barbary Coast Gent"	"revenge"
"tt0101458"	"Bis ans Ende der Welt"	"psychedelic, sci-fi"
"tt0104843"	"Medusa: Dare to Be Truthful"	"satire"
"tt0067828"	"A Taste of Evil"	"flashback"
"tt3110552"	"Hotline Miami"	"psychedelic, neo noir, violence"
"tt0028355"	"Theodora Goes Wild"	"comedy"
"tt0043386"	"Casque d'or"	"murder, bleak, flashback, romantic, melodrama, revenge"
"tt0164974"	"The X-Files Game"	"murder"
"tt0027300"	"Anthony Adverse"	"romantic, murder, melodrama"
"tt0073834"	"The UFO Incident"	"romantic, flashback"
"tt0084090"	"Inseminoid"	"violence, murder"
"tt0115341"	"Sabrina, the Teenage Witch"	"paranormal"
"tt0082616"	"Killjoy"	"mystery, murder"
"tt0000966"	"A Midsummer Night's Dream"	"romantic, fantasy"
"tt0024062"	"Girl Missing"	"murder"
"tt0109206"	"Bandit Queen"	"cult, revenge, violence"
"tt6135112"	"Definitely Maybe"	"non fiction"
"tt1563725"	"Logorama"	"satire"
"tt0205070"	"The Fool of the World and the Flying Ship"	"cult, psychedelic"
"tt0080915"	"Image of the Beast"	"christian film"
"tt1694020"	"The Guilt Trip"	"romantic, comedy"
"tt0120070"	"Savior"	"romantic"
"tt0475344"	"The Nightmare Before Christmas: Oogie's Revenge"	"good versus evil"
"tt0082370"	"La femme d'à côté"	"tragedy"
"tt0048445"	"Oklahoma!"	"revenge"
"tt1393000"	"Wrong Turn at Tahoe"	"revenge, murder, violence, flashback"
"tt0326977"	"Io non ho paura"	"suspenseful, historical, storytelling"
"tt2112210"	"My Awkward Sexual Adventure"	"romantic"
"tt0115624"	"Barb Wire"	"avant garde, murder, cult, flashback, revenge, sci-fi"
"tt0110438"	"Main Khiladi Tu Anari"	"murder"
"tt0099652"	"Ghayal"	"revenge, flashback"
"tt0284034"	"Demonlover"	"cult, suspenseful, murder, violence, sci-fi"
"tt0036202"	"A Night for Crime"	"mystery"
"tt0019130"	"The Man Who Laughs"	"revenge, cruelty, romantic, melodrama"
"tt0800095"	"Jesse Stone: Death in Paradise"	"murder"
"tt0099850"	"Internal Affairs"	"neo noir, murder"
"tt0106881"	"Fearless"	"psychological, boring, flashback"
"tt0106332"	"Ba wang bie ji"	"romantic, avant garde, flashback"
"tt0040866"	"La terra trema"	"realism"
"tt0356721"	"I Heart Huckabees"	"comedy, psychological, adult comedy, whimsical, cult, flashback, absurd, psychedelic, satire, philosophical, entertaining, storytelling"
"tt0103125"	"True Colors"	"revenge"
"tt0211605"	"Saber Marionette J"	"sci-fi"
"tt0102761"	"Raw Nerve"	"paranormal, cult, murder"
"tt0060748"	"Nevada Smith"	"revenge, murder"
"tt0039260"	"Cheyenne"	"murder"
"tt0059635"	"Rasputin: The Mad Monk"	"murder"
"tt0083107"	"Some Kind of Hero"	"revenge"
"tt0172156"	"Bad Boys II"	"comedy, boring, murder, violence, absurd, humor, action, entertaining"
"tt0267657"	"The Land Before Time VII: The Stone of Cold Fire"	"psychedelic"
"tt0086987"	"Bolero"	"pornographic, cult"
"tt0099387"	"The Death of the Incredible Hulk"	"violence, romantic"
"tt0105391"	"Shining Through"	"flashback"
"tt0068611"	"Frenzy"	"murder, cult, revenge, horror, flashback, suspenseful, sadist"
"tt0037522"	"Back to Bataan"	"cult, violence"
"tt0043744"	"Lightning Strikes Twice"	"murder"
"tt1421378"	"Scooby-Doo! And the Samurai Sword"	"violence"
"tt3433074"	"Mrs. Brown's Boys D'Movie"	"comedy"
"tt0375878"	"Kaakha..Kaakha: The Police"	"murder, violence, flashback, good versus evil, romantic, revenge"
"tt0119008"	"Donnie Brasco"	"violence, neo noir, murder, storytelling"
"tt0210065"	"Gangster No. 1"	"revenge, murder, violence, flashback"
"tt1104733"	"Hamlet 2"	"romantic"
"tt0271678"	"No: 20 Madras Mail"	"murder"
"tt0037630"	"Les dames du Bois de Boulogne"	"revenge, intrigue, romantic"
"tt0790590"	"Botched"	"comedy, violence"
"tt0200027"	"Riding in Cars with Boys"	"dramatic, romantic, comedy, flashback"
"tt0184858"	"Reindeer Games"	"violence, neo noir, murder, flashback"
"tt1625150"	"Noordzee, Texas"	"flashback"
"tt0066434"	"THX 1138"	"avant garde, suspenseful, murder, neo noir, psychological, cult, psychedelic, romantic, sci-fi"
"tt0108395"	"A Troll in Central Park"	"cult, psychedelic"
"tt2467046"	"Left Behind"	"suspenseful, melodrama"
"tt0096218"	"Tales from the Gimli Hospital"	"absurd, cult, comedy, psychedelic"
"tt0060086"	"Alfie"	"romantic"
"tt0364867"	"Sakura Tsûshin"	"psychedelic, romantic"
"tt0073640"	"Rudolph's Shiny New Year"	"fantasy"
"tt0210843"	"El mismo amor, la misma lluvia"	"flashback"
"tt0084781"	"El tesoro de las cuatro coronas"	"gothic, violence, cult, cruelty, sadist"
"tt0331334"	"Satan's Playground"	"good versus evil, murder"
"tt0457229"	"Brotherhood"	"violence"
"tt0221097"	"Cry Baby Lane"	"horror"
"tt0125037"	"Xiao Qian"	"psychedelic"
"tt0095877"	"Platoon Leader"	"violence"
"tt0098253"	"Santa sangre"	"avant garde, mystery, murder, suspenseful, thought-provoking, cult, violence, atmospheric, absurd, psychedelic, revenge, entertaining"
"tt0050512"	"Hit and Run"	"murder"
"tt0130444"	"Aimée & Jaguar"	"violence, queer, murder, romantic, flashback"
"tt0324554"	"Wicker Park"	"romantic, neo noir, flashback"
"tt0441522"	"Tekken 5"	"revenge"
"tt0097779"	"Looking for Miracles"	"depressing"
"tt0056965"	"The Critic"	"satire"
"tt0020828"	"Dixiana"	"murder"
"tt0218080"	"Agent Red"	"violence, revenge, humor, murder, suspenseful"
"tt0067770"	"Soleil rouge"	"revenge, murder"
"tt1415283"	"Nanny McPhee and the Big Bang"	"comedy"
"tt0120522"	"Winterschläfer"	"romantic"
"tt0033110"	"Strike Up the Band"	"romantic"
"tt0016013"	"Lazybones"	"flashback"
"tt0171433"	"Keeping the Faith"	"romantic, flashback"
"tt1519664"	"Ticking Clock"	"murder"
"tt1485071"	"Tekken 6"	"humor"
"tt0098994"	"After Dark, My Sweet"	"tragedy, neo noir, flashback"
"tt1213648"	"London Boulevard"	"revenge, murder, violence, romantic"
"tt2236182"	"Rise of the Zombies"	"violence"
"tt0102825"	"Saajan"	"romantic"
"tt0287986"	"Dieu est grand, je suis toute petite"	"romantic, flashback"
"tt0296915"	"Valentín"	"allegory, comedy, boring"
"tt2181931"	"English Vinglish"	"romantic"
"tt0009645"	"Sporting Life"	"melodrama"
"tt1172570"	"Bronson"	"murder, violence, flashback, insanity, romantic, sadist"
"tt0093227"	"Howling III"	"paranormal, cult"
"tt1411664"	"Bucky Larson: Born to Be a Star"	"adult comedy"
"tt2240312"	"Hold Your Breath"	"violence"
"tt0039216"	"Bowery Buckaroos"	"murder"
"tt0071338"	"Cockfighter"	"violence, cult"
"tt0076295"	"The Last House on Dead End Street"	"cruelty, murder, cult, violence, psychedelic, revenge, sadist"
"tt0118951"	"Decampitated"	"murder"
"tt0140340"	"The Love Letter"	"romantic"
"tt2882590"	"The Wonders"	"cult"
"tt0323013"	"Lakshya"	"flashback, cult, historical fiction"
"tt0264429"	"Black Mask 2: City of Masks"	"violence"
"tt0073169"	"Les innocents aux mains sales"	"neo noir, murder"
"tt0412308"	"Being Cyrus"	"comedy, neo noir"
"tt0078952"	"Chapter Two"	"romantic, autobiographical"
"tt1743880"	"Napoleon Dynamite"	"absurd, satire"
"tt0084854"	"Venom"	"cult, grindhouse film, murder"
"tt1228931"	"Kuruvi"	"good versus evil, violence, revenge, murder, sadist"
"tt0044060"	"Sommarlek"	"flashback"
"tt0116622"	"In the Blink of an Eye"	"romantic"
"tt4058368"	"If There Be Thorns"	"insanity, romantic"
"tt0073535"	"Peur sur la ville"	"neo noir"
"tt0808526"	"Life During Wartime"	"comedy"
"tt0207487"	"Fainaru fantajî IV"	"revenge"
"tt1705134"	"State of Emergency"	"flashback"
"tt0308644"	"Finding Neverland"	"dramatic, cute, fantasy, boring, romantic"
"tt0073418"	"Murder on Flight 502"	"murder"
"tt0052543"	"Al Capone"	"cult, neo noir, murder"
"tt0042788"	"Night and the City"	"murder"
"tt0022335"	"Safe in Hell"	"murder"
"tt0090852"	"Clockwise"	"cult, comedy, satire"
"tt0346507"	"Andaaz"	"romantic"
"tt1975249"	"6 Bullets"	"suspenseful, neo noir, murder, boring, violence, flashback, revenge"
"tt0030044"	"The Dawn Patrol"	"revenge"
"tt0046906"	"Destry"	"good versus evil, cult, murder"
"tt0323332"	"My House in Umbria"	"murder, storytelling, flashback"
"tt0049126"	"A Day of Fury"	"violence"
"tt0113044"	"Feast of July"	"murder, flashback"
"tt0031398"	"Gunga Din"	"violence, murder"
"tt0117808"	"Szamanka"	"insanity, psychedelic, violence"
"tt4698792"	"My Sweet Audrina"	"flashback"
"tt0341334"	"The Dead Zone"	"paranormal, murder"
"tt0193164"	"A Flintstones Christmas Carol"	"alternate history"
"tt0114576"	"Sudden Death"	"suspenseful, action, violence"
"tt5891144"	"Spies Are Forever"	"dark"
"tt0258038"	"Pootie Tang"	"cult, blaxploitation"
"tt5547858"	"Fire Emblem: Radiant Dawn"	"violence"
"tt0200720"	"The House of Mirth"	"romantic"
"tt0278766"	"Ten Little Indians"	"murder"
"tt0469062"	"Danika"	"suspenseful, murder, violence, flashback"
"tt0803057"	"The Promotion"	"prank, satire, boring, flashback"
"tt0064137"	"Castle Keep"	"tragedy, anti war, psychedelic, satire, violence"
"tt0433722"	"Môsô dairinin"	"comedy, psychological, horror, plot twist, psychedelic, satire, suspenseful"
"tt0367652"	"Deuce Bigalow: European Gigolo"	"comedy, humor, satire, entertaining, flashback"
"tt0102432"	"Men of Respect"	"revenge, violence"
"tt0480273"	"Walker, Texas Ranger: Trial by Fire"	"revenge, cult, neo noir, violence"
"tt0067824"	"Tang shan da xiong"	"cruelty, grindhouse film, murder, cult, violence, tragedy, revenge"
"tt0349333"	"Darna Mana Hai"	"murder"
"tt1584730"	"III Slices of Life"	"violence"
"tt0399942"	"Paap"	"pornographic, romantic, murder"
"tt0313737"	"Two Weeks Notice"	"romantic, entertaining"
"tt0075201"	"Shao Lin mu ren xiang"	"revenge, violence"
"tt0490527"	"The Thirst"	"violence"
"tt0284929"	"Ted Bundy"	"cult, violence"
"tt0049706"	"Safari"	"revenge"
"tt0780485"	"Blood Car"	"romantic, murder"
"tt5477608"	"Kahaani 2"	"murder"
"tt0053925"	"House of Usher"	"insanity, revenge, cult, gothic, horror"
"tt0070229"	"Isn't It Shocking?"	"murder"
"tt0049004"	"Between Heaven and Hell"	"flashback"
"tt0118655"	"Austin Powers: International Man of Mystery"	"comedy, boring, cult, good versus evil, psychedelic, humor, satire, revenge, entertaining"
"tt0100095"	"Maine Pyar Kiya"	"romantic"
"tt0100232"	"Navy Seals"	"violence, murder"
"tt0199481"	"Vercingétorix"	"violence, murder"
"tt0042628"	"The Kangaroo Kid"	"violence, murder"
"tt0367345"	"Joan of Arcadia"	"paranormal"
"tt0033558"	"Dressed to Kill"	"murder"
"tt0119925"	"The Postman"	"boring, murder, cult, violence, humor, alternate history"
"tt5511512"	"Trial & Error"	"murder"
"tt0105530"	"Talons of the Eagle"	"cult"
"tt0482424"	"Samurai 7"	"violence"
"tt0040076"	"Adventures of Don Juan"	"cult, action, romantic"
"tt0077621"	"Goin' South"	"comedy"
"tt0345543"	"The Land Before Time IX: Journey to the Big Water"	"psychedelic"
"tt0014646"	"Aelita"	"good versus evil, psychedelic, murder"
"tt0092978"	"Escape from Sobibor"	"violence, murder"
"tt0369441"	"Fun with Dick and Jane"	"comedy, humor, entertaining, stupid"
"tt0098156"	"R.O.T.O.R."	"murder"
"tt0171685"	"Ratcatcher"	"romantic"
"tt0086112"	"The Pirates of Penzance"	"comedy, action"
